"Location","SitsinState","GeoID_Description_1","GeoVintage_1","GeoID_Name_1","GeoID_1","GeoID_Formatted_1","avtt_20202024","TimeFrame_1","GeoID_Description_2","GeoVintage_2","GeoID_Name_2","GeoID_2","GeoID_Formatted_2","avmv_20202024","TimeFrame_2","GeoID_Description_3","GeoVintage_3","GeoID_Name_3","GeoID_3","GeoID_Formatted_3","d4a_2021","TimeFrame_3","GeoID_Description_4","GeoVintage_4","GeoID_Name_4","GeoID_4","GeoID_Formatted_4","d4c_2021","TimeFrame_4"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131114011","040131114011","=""040131114011""","473.42","2021","Block Group, 2010","2010","040131114011","040131114011","=""040131114011""","8.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131114012","040131114012","=""040131114012""","451.96","2021","Block Group, 2010","2010","040131114012","040131114012","=""040131114012""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131114021","040131114021","=""040131114021""","820.77","2021","Block Group, 2010","2010","040131114021","040131114021","=""040131114021""","6.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131114022","040131114022","=""040131114022""","457.32","2021","Block Group, 2010","2010","040131114022","040131114022","=""040131114022""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131115011","040131115011","=""040131115011""","486.83","2021","Block Group, 2010","2010","040131115011","040131115011","=""040131115011""","11.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131115021","040131115021","=""040131115021""","612.89","2021","Block Group, 2010","2010","040131115021","040131115021","=""040131115021""","10.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131115022","040131115022","=""040131115022""","485.49","2021","Block Group, 2010","2010","040131115022","040131115022","=""040131115022""","8.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131115023","040131115023","=""040131115023""","248.11","2021","Block Group, 2010","2010","040131115023","040131115023","=""040131115023""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131115024","040131115024","=""040131115024""","545.84","2021","Block Group, 2010","2010","040131115024","040131115024","=""040131115024""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131116011","040131116011","=""040131116011""","449.28","2021","Block Group, 2010","2010","040131116011","040131116011","=""040131116011""","10.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131116012","040131116012","=""040131116012""","423.79","2021","Block Group, 2010","2010","040131116012","040131116012","=""040131116012""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131134001","040131134001","=""040131134001""","451.96","2021","Block Group, 2010","2010","040131134001","040131134001","=""040131134001""","11.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131135011","040131135011","=""040131135011""","307.12","2021","Block Group, 2010","2010","040131135011","040131135011","=""040131135011""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131135012","040131135012","=""040131135012""","269.57","2021","Block Group, 2010","2010","040131135012","040131135012","=""040131135012""","13.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131135021","040131135021","=""040131135021""","358.08","2021","Block Group, 2010","2010","040131135021","040131135021","=""040131135021""","9.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131136011","040131136011","=""040131136011""","380.88","2021","Block Group, 2010","2010","040131136011","040131136011","=""040131136011""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131136012","040131136012","=""040131136012""","533.77","2021","Block Group, 2010","2010","040131136012","040131136012","=""040131136012""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131136021","040131136021","=""040131136021""","339.30","2021","Block Group, 2010","2010","040131136021","040131136021","=""040131136021""","14.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131136022","040131136022","=""040131136022""","405.02","2021","Block Group, 2010","2010","040131136022","040131136022","=""040131136022""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131137001","040131137001","=""040131137001""","958.90","2021","Block Group, 2010","2010","040131137001","040131137001","=""040131137001""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131137002","040131137002","=""040131137002""","661.17","2021","Block Group, 2010","2010","040131137002","040131137002","=""040131137002""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131137004","040131137004","=""040131137004""","323.21","2021","Block Group, 2010","2010","040131137004","040131137004","=""040131137004""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131137005","040131137005","=""040131137005""","663.85","2021","Block Group, 2010","2010","040131137005","040131137005","=""040131137005""","3.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131138011","040131138011","=""040131138011""","367.47","2021","Block Group, 2010","2010","040131138011","040131138011","=""040131138011""","17.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","23","2020-2024","Zip Code Tabulation Area, 2020","2020","85008","85008","85008","1.6","2020-2024","Block Group, 2010","2010","040131138012","040131138012","=""040131138012""","226.65","2021","Block Group, 2010","2010","040131138012","040131138012","=""040131138012""","17.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131121001","040131121001","=""040131121001""","769.80","2021","Block Group, 2010","2010","040131121001","040131121001","=""040131121001""","12.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131121002","040131121002","=""040131121002""","532.42","2021","Block Group, 2010","2010","040131121002","040131121002","=""040131121002""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131121003","040131121003","=""040131121003""","370.15","2021","Block Group, 2010","2010","040131121003","040131121003","=""040131121003""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131122011","040131122011","=""040131122011""","835.52","2021","Block Group, 2010","2010","040131122011","040131122011","=""040131122011""","10.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131122012","040131122012","=""040131122012""","426.48","2021","Block Group, 2010","2010","040131122012","040131122012","=""040131122012""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131122021","040131122021","=""040131122021""","327.23","2021","Block Group, 2010","2010","040131122021","040131122021","=""040131122021""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131122022","040131122022","=""040131122022""","633.01","2021","Block Group, 2010","2010","040131122022","040131122022","=""040131122022""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131122023","040131122023","=""040131122023""","376.85","2021","Block Group, 2010","2010","040131122023","040131122023","=""040131122023""","8.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131123011","040131123011","=""040131123011""","265.54","2021","Block Group, 2010","2010","040131123011","040131123011","=""040131123011""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131123024","040131123024","=""040131123024""","386.24","2021","Block Group, 2010","2010","040131123024","040131123024","=""040131123024""","8.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131125142","040131125142","=""040131125142""","823.45","2021","Block Group, 2010","2010","040131125142","040131125142","=""040131125142""","18.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126011","040131126011","=""040131126011""","254.81","2021","Block Group, 2010","2010","040131126011","040131126011","=""040131126011""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126012","040131126012","=""040131126012""","402.34","2021","Block Group, 2010","2010","040131126012","040131126012","=""040131126012""","11.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126021","040131126021","=""040131126021""","521.70","2021","Block Group, 2010","2010","040131126021","040131126021","=""040131126021""","9.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126022","040131126022","=""040131126022""","606.19","2021","Block Group, 2010","2010","040131126022","040131126022","=""040131126022""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126023","040131126023","=""040131126023""","590.09","2021","Block Group, 2010","2010","040131126023","040131126023","=""040131126023""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131126024","040131126024","=""040131126024""","258.84","2021","Block Group, 2010","2010","040131126024","040131126024","=""040131126024""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131127001","040131127001","=""040131127001""","737.62","2021","Block Group, 2010","2010","040131127001","040131127001","=""040131127001""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131127002","040131127002","=""040131127002""","406.36","2021","Block Group, 2010","2010","040131127002","040131127002","=""040131127002""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131127003","040131127003","=""040131127003""","411.72","2021","Block Group, 2010","2010","040131127003","040131127003","=""040131127003""","9.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131127004","040131127004","=""040131127004""","270.91","2021","Block Group, 2010","2010","040131127004","040131127004","=""040131127004""","11.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131129004","040131129004","=""040131129004""","582.05","2021","Block Group, 2010","2010","040131129004","040131129004","=""040131129004""","20.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85009","85009","85009","1.9","2020-2024","Block Group, 2010","2010","040131144011","040131144011","=""040131144011""","493.53","2021","Block Group, 2010","2010","040131144011","040131144011","=""040131144011""","9.67","2021"
